Year,S&P 500 (includes dividends),US Small cap (bottom decile),3-month T.Bill,US T. Bond (10-year), Baa Corporate Bond,Real Estate,Gold*,S&P 500 (includes dividends)3,US Small cap (bottom decile) Cum Value,3-month T.Bill4,US T. Bond5, Baa Corporate Bond2,Real Estate2,Gold2,Stocks - Bills,Stocks - Bonds,Small Cap Premium (S&P 500 minus Bottom Decile),Stocks - Baa Corp Bond,Historical ERP,Inflation Rate,S&P 500 (includes dividends)2,US Small cap (bottom decile)22,3-month T. Bill (Real),!0-year T.Bonds,Baa Corp Bonds,Real Estate3,Gold,S&P 500 (includes dividends)3,US Small cap (bottom decile)22,3-month T.Bill4,US T. Bond5, Baa Corporate Bond2,Real Estate2,Gold2,Stocks minus T. Bills,Stocks minus T.Bonds
2013,0.32145085858125483,0.5068,0.0005708,-0.09104568794347262,-0.009827890981680139,0.1071867983678767,-0.27614182692307687,255553.30808629587,2716626.935647429,1982.01130392455,6295.785406613258,32445.35559946095,2728.38974741739,5835.755813953487,0.32088005858125485,0.41249654652472745,0.1853491414187452,0.33127874956293496,0.04617680941872315,0.0150174,0.30189970987813086,0.4845065710203589,-0.014232859456399516,-0.10449386182293308,-0.024477699576066603,0.09080573236269318,-0.28685146375133763,18970.578204663914,201664.31857807626,147.13133915265814,467.3572426446834,2408.527443400801,202.53751150310563,433.20770480710286,0.3161325693345304,0.40639357170106394
2014,0.13524421649462237,0.0159,0.0003272,0.10746180452004755,0.10781775226724913,0.04503361982910703,0.001245330012453305,290115.4150110358,2759821.303924223,1982.6598180231942,6972.341867278899,35943.540911706434,2851.259014048218,5843.023255813951,0.13491701649462237,0.027782411974574817,-0.11934421649462237,0.027426464227373243,0.04597502937583342,0.0075649,0.12672068716826312,0.008272519219357566,-0.007183358610447721,0.09914686837547393,0.09950014363069726,0.03718740086033856,-0.0062721220117401,21374.5429107382,203332.59052937204,146.0744419806892,513.6942496655003,2648.176269957657,210.06935513262707,430.4905732261268,0.13390404577871085,0.027573818792789195
2015,0.013788916411676138,-0.09210000000000002,0.0005203187250996015,0.012842996709792224,-0.015008531794429472,0.05194828601294654,-0.12106135986733002,294115.79221836175,2505641.7618328016,1983.6914330520142,7061.887630939909,35404.08113512871,2999.377032806987,5135.65891472868,0.013268597686576535,0.0009459197018839138,-0.10588891641167615,0.028797448206105608,0.0454344573137655,0.007295199999999999,0.006446686544000491,-0.09867534363312758,-0.006725815108520772,0.005507617538326626,-0.022142200016866398,0.04432969204355053,-0.12742695474705923,21512.33788890502,183268.67728707223,145.09197229184673,516.5234811242955,2589.5398213083354,219.38166495344367,375.63447043260555,0.013172501652521262,0.0009390690056738649
2016,0.11773080874798171,0.175,0.0031612000000000003,0.006905504698747792,0.115244739105062,0.05305509391722518,0.0810377358490566,328742.28230178286,2944129.070153542,1989.9622784101784,7110.653529157394,39484.21522880107,3158.5092629757296,5551.841085271316,0.11456960874798171,0.11082530404923392,0.05726919125201828,0.002486069642919711,0.046176501247687796,0.0207462,0.09501344090037445,0.1511186620141225,-0.017227592911930434,-0.013559389494912866,0.09257789948673034,0.03165223041459786,0.05906613793816384,23556.299133541383,210963.99458779258,142.5923868584137,509.5197380604629,2829.273978602304,226.32558396128817,397.82174787750694,0.11224103381230488,0.10857283039528731
2017,0.2160548143449928,0.1547,0.0093412,0.028017162707789457,0.09233905057254754,0.062069189927930646,0.12662535997905566,399768.63507184375,3399585.837306295,2008.5509140452634,7309.873866042513,43130.150175630675,3354.5553743084984,6254.844961240307,0.2067136143449928,0.18803765163720335,-0.06135481434499279,0.12371576377244525,0.047686840373502015,0.0210908,0.1909370002599109,0.1308494797916111,-0.011506910061279685,0.006783297536114619,0.0697766061280225,0.040131974480556165,0.10335472612137497,28054.06822732491,238568.5235343655,140.95158908741072,512.9759620442502,3026.6911146355,235.40847652111955,438.93850567451335,0.20244391032119058,0.18415370272379628
2018,-0.04226869289088544,-0.16260000000000002,0.01936305220883534,-0.00016692385713402633,-0.03269419683836235,0.04517555505626647,-0.009295120061967421,382870.93740858353,2846813.180160291,2047.4425902580256,7308.65367370163,41720.044556120476,3506.0992753098667,6196.705426356587,-0.061631745099720775,-0.042101769033751416,-0.12033130710911458,-0.009574496052523092,0.04660866909463257,0.0191016,-0.060219994641246166,-0.17829586372938677,0.00025655166161575593,-0.018907362972577002,-0.050824958805247955,0.025585236110184262,-0.027864464212368434,26364.65238901025,196032.74257216125,140.9877504517985,503.27693933367266,2872.8596634179407,241.43145797525116,426.7077193917154,-0.06047654630286192,-0.041312631668669164
2019,0.31211679996808755,0.12269999999999999,0.0206248,0.09635630741548393,0.15247765775278477,0.03685210789366988,0.19077404222048466,502371.3891933326,3196117.1573659587,2089.6706841935793,8012.88855387813,48081.41923137955,3635.3064240895037,7378.875968992244,0.29149199996808756,0.21576049255260363,-0.18941679996808758,0.1596391422153028,0.04825368440680444,0.0228513,0.2828030819026066,0.09761800175646274,-0.0021767582443312783,0.07186284791883635,0.1267304032881269,0.01368801886810922,0.16417121650085864,33820.65733791327,215169.0671808947,140.6808542036528,539.4438534860658,3236.9383271530887,244.7361763273715,496.7608447745603,0.2849798401469379,0.21094023398377026
2020,0.18023201827422478,0.34729999999999994,0.003547410358565737,0.1133189764661412,0.10601187472880466,0.10426620677957033,0.2416940249507551,592914.798590873,4306128.646119156,2097.0836036246787,8920.900883340859,53178.6206237197,4014.34603541072,9162.306201550384,0.17668460791565904,0.06691304180808358,0.16706798172577517,0.07422014354542011,0.0484426634144246,0.0136201,0.16437313967454337,0.3291962146370222,-0.00993734204899277,0.09835921413371862,0.09115029854755696,0.0894280872879003,0.22500927610921995,39379.86497040295,286001.9096038244,139.28286043568664,592.5031269842201,3531.986222053122,266.62246446648265,608.5366428566887,0.17431048172353614,0.06601392554082475
2021,0.2846885175196416,0.2169,0.000450199203187251,-0.04416034448604475,0.009334445719875278,0.1886462360360821,-0.037544286394162185,761710.8336171656,5240127.949462402,2098.027708992048,8526.950827206665,53675.013571389645,4771.637305137321,8818.313953488368,0.28423831831645435,0.3288488620056863,-0.06778851751964157,0.2753540717997663,0.051322006296357525,0.07036400000000001,0.20023517001659386,0.1369029601145031,-0.06531778049038717,-0.1069956991136145,-0.057017569985654326,0.11050655294468248,-0.10081456999129479,47265.09892798209,325156.41762698843,130.18521313167523,529.1078406855407,3330.6009504488416,296.08599395228975,547.1872828831455,0.265552950506981,0.30723086913020836
2022,-0.18037505927178585,-0.23379999999999998,0.02024779116465863,-0.1782817153825067,-0.15144078553554258,0.0565184302350592,0.005494203615185933,624317.1968555079,4014986.0348780924,2140.5081359013857,7006.751406749976,45546.42735250748,5041.32275527473,8866.76356589147,-0.20062285043644448,-0.002093343889279148,-0.05342494072821413,-0.02893427373624327,0.05060942016976089,0.06454399999999999,-0.23006945628530695,-0.28025520786364866,-0.041610500679484685,-0.22810303320718228,-0.20288948651774152,-0.007538974213316396,-0.05546956855218199,36390.84331635001,234029.63821673742,124.76814123220079,408.4167373314663,2654.857033816774,293.85380927895926,516.8350403843766,-0.18845895560582226,-0.0019664230781246683
2023,0.26060684985024096,0.051699999999999996,0.05070361445783132,0.0388,0.08735672201365843,0.05678404936325232,0.13262116824217252,787018.5348353545,4222560.81288129,2249.0396351679806,7278.613361331874,49525.21394545577,5327.589475466338,10042.684108527128,0.20990323539240963,0.22180684985024096,-0.20890684985024097,0.17325012783658253,0.052277478113130105,0.0335212,0.21972035972773551,0.017589189268686578,0.01662512046954734,0.005107587536665736,0.052089422078287706,0.022508342705744422,0.09588576242284375,44386.652500614095,238146.02981781386,126.84242661094763,410.5027615688262,2793.147002408767,300.4679715235985,566.3921622784738,0.20309523925818818,0.21461277219106978
2024,0.24878611262526726,0.0862,0.049699999999999994,-0.016371801436629807,0.01736355603778511,0.04244100057874434,0.25957034171004567,982817.816681076,4586545.554951658,2360.816905035829,7159.449348646148,50385.14777308099,5553.697703477917,12649.46705426356,0.19908611262526726,0.26515791406189704,-0.16258611262526726,0.23142255658748215,0.05439470656534162,0.0275,0.21536361326060072,0.05712895377128957,0.021605839416058314,-0.04269761696995611,-0.00986515227466167,0.014541119784665879,0.2258592133431101,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,304.83711228897874,694.3170504943931,0.1937577738445424,0.2580612302305568
Arithmetic Average Historical Return,0.24878611262526726,0.0862,0.049699999999999994,-0.016371801436629807,0.01736355603778511,0.04244100057874434,0.25957034171004567,982817.816681076,4586545.554951658,2360.816905035829,Equity Risk Premium (Arithmetic),50385.14777308099,Standard Error,12649.46705426356,0.19908611262526726,Small Cap Premium (Arithmetic),-0.16258611262526726,0.23142255658748215,0.05439470656534162,Arithmetic Average Annual Real Return,0.21536361326060072,0.05712895377128957,0.021605839416058314,-0.04269761696995611,-0.00986515227466167,0.014541119784665879,0.2258592133431101,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,304.83711228897874,694.3170504943931,0.1937577738445424,0.2580612302305568
1928-2024,0.11794145831193953,0.1752391752577319,0.03355289562249244,0.04791710945175432,0.0689988014395793,0.044095847391027114,0.06754206475897959,982817.816681076,4586545.554951658,2360.816905035829,Stocks - T.Bills,Stocks - T.Bonds,Stocks - T.Bills,Stocks - T.Bonds,0.19908611262526726,S&P 500 minus Lowest Decile,Standard Error,0.23142255658748215,0.05439470656534162,Arithmetic Average Annual Real Return,S&P 500 (includes dividends)2,US Small cap (bottom decile)22,3-month T. Bill (Real),!0-year T.Bonds,Baa Corp Bonds,Real Estate3,Gold,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,Standard Error,694.3170504943931,0.1937577738445424,0.2580612302305568
1975-2024,0.13554134667298087,0.157762,0.04301459458495024,0.06520917337869665,0.08938159155273943,0.054301206802971735,0.07558826763672236,982817.816681076,4586545.554951658,2360.816905035829,0.08438856268944708,0.07002434886018521,0.020106755769719164,0.021243404039561403,0.19908611262526726,0.05729771694579236,0.027722645503288,0.23142255658748215,0.05439470656534162,1928-2024,0.08548547874810951,0.14112706943481718,0.0033924409208368656,0.01803041655969365,0.03853107055265593,0.012791099231447979,0.034768196664725685,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,Stocks - T.Bills,Stocks - T.Bonds,0.1937577738445424,0.2580612302305568
2015-2024,0.14113610855794417,0.06659999999999999,0.017765958611817786,0.0057260162835639315,0.03809845317621834,0.0697756155800747,0.08699161102432965,982817.816681076,4586545.554951658,2360.816905035829,0.09252675208803063,0.07033217329428422,0.023018787373718142,0.02673558996452267,0.19908611262526726,0.02222065332701914,0.027815773824265796,0.23142255658748215,0.05439470656534162,1975-2024,0.0953961827310211,0.11609605642632531,0.005859656818962613,0.028370274180444122,0.051587487936394394,0.016765253640965008,0.03600669064741219,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.019718722682041473,0.020777238572154903,0.1937577738445424,0.2580612302305568
2015-2024,0.14113610855794417,0.06659999999999999,0.017765958611817786,0.0057260162835639315,0.03809845317621834,0.0697756155800747,0.08699161102432965,982817.816681076,4586545.554951658,2360.816905035829,0.12337014994612638,0.13541009227438025,0.05039289381343607,0.04010234528260873,0.19908611262526726,-0.07453610855794418,0.03628532038198934,0.23142255658748215,0.05439470656534162,2015-2024,0.10846030413598129,0.03631770461275348,-0.011601518799770538,-0.02226425370945808,0.008958526192855254,0.038483228042667475,0.05617707749326668,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.022299903157312024,0.025924894627342345,0.1937577738445424,0.2580612302305568
Geometric Average Historical Return,0.14113610855794417,0.06659999999999999,0.017765958611817786,0.0057260162835639315,0.03809845317621834,0.0697756155800747,0.08699161102432965,982817.816681076,4586545.554951658,2360.816905035829,Equity Risk Premium (Geometric),0.13541009227438025,0.05039289381343607,0.04010234528260873,0.19908611262526726,Small Cap Premium (Geometric),0.03628532038198934,0.23142255658748215,0.05439470656534162,Geometric Average Historical Return,0.10846030413598129,0.03631770461275348,-0.011601518799770538,-0.02226425370945808,0.008958526192855254,0.038483228042667475,0.05617707749326668,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.04826853732766975,0.038358208719381566,0.1937577738445424,0.2580612302305568
1928-2024,0.09940957668682993,0.11700869492131938,0.033130734475308454,0.045014870121488304,0.06624937360245498,0.042282350945406444,0.051164892766943915,982817.816681076,4586545.554951658,2360.816905035829,Stocks - T.Bills,Stocks - T.Bonds,0.05039289381343607,0.04010234528260873,0.19908611262526726,S&P 500 minus Lowest Decile,0.03628532038198934,0.23142255658748215,0.05439470656534162,1928-2024,0.06700025173582502,0.08408056828456645,0.002675233267664945,0.014209038316325806,0.03481757315186562,0.011557070650609402,0.0201777653949613,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.04826853732766975,0.038358208719381566,0.1937577738445424,0.2580612302305568
1975-2024,0.12263649712401836,0.12924370375340977,0.042474957875517694,0.06047973786357885,0.08619820523891963,0.052760765871526116,0.05419769355552173,982817.816681076,4586545.554951658,2360.816905035829,0.06627884221152147,0.05439470656534162,0.05039289381343607,0.04010234528260873,0.19908611262526726,0.017599118234489453,0.03628532038198934,0.23142255658748215,0.05439470656534162,1975-2024,0.08285745753019658,0.0892305471192203,0.005536329271216278,0.022903135295436083,0.04771030508278917,0.015457674180040293,0.01684368635987976,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.04826853732766975,0.038358208719381566,0.1937577738445424,0.2580612302305568
2015-2024,0.12977047682278142,0.05210836815460773,0.017610103153560708,0.002651700617840147,0.03435154575155175,0.0689430219276228,0.08029772457736817,982817.816681076,4586545.554951658,2360.816905035829,0.08016153924850067,0.06215675926043951,0.05039289381343607,0.04010234528260873,0.19908611262526726,0.0066072066293914045,0.03628532038198934,0.23142255658748215,0.05439470656534162,2015-2024,0.09699886612480868,0.021589526885001264,-0.011908035996842425,-0.026432535403900226,0.004347782263639743,0.03793585251437803,0.04896118570150887,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.04826853732766975,0.038358208719381566,0.1937577738445424,0.2580612302305568
2015-2024,0.12977047682278142,0.05210836815460773,0.017610103153560708,0.002651700617840147,0.03435154575155175,0.0689430219276228,0.08029772457736817,982817.816681076,4586545.554951658,2360.816905035829,0.11216037366922071,0.12711877620494128,0.05039289381343607,0.04010234528260873,0.19908611262526726,-0.07766210866817369,0.03628532038198934,0.23142255658748215,0.05439470656534162,2015-2024,0.09699886612480868,0.021589526885001264,-0.011908035996842425,-0.026432535403900226,0.004347782263639743,0.03793585251437803,0.04896118570150887,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.04826853732766975,0.038358208719381566,0.1937577738445424,0.2580612302305568
Note,0.12977047682278142,0.05210836815460773,0.017610103153560708,0.002651700617840147,0.03435154575155175,0.0689430219276228,0.08029772457736817,982817.816681076,4586545.554951658,2360.816905035829,0.11216037366922071,0.12711877620494128,0.05039289381343607,0.04010234528260873,0.19908611262526726,-0.07766210866817369,0.03628532038198934,0.23142255658748215,0.05439470656534162,2015-2024,0.09699886612480868,0.021589526885001264,-0.011908035996842425,-0.026432535403900226,0.004347782263639743,0.03793585251437803,0.04896118570150887,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.04826853732766975,0.038358208719381566,0.1937577738445424,0.2580612302305568
"* Prior to 1971, gold prices were fixed and with the gold standard in place, and were mostly stable.",0.12977047682278142,0.05210836815460773,0.017610103153560708,0.002651700617840147,0.03435154575155175,0.0689430219276228,0.08029772457736817,982817.816681076,4586545.554951658,2360.816905035829,0.11216037366922071,0.12711877620494128,0.05039289381343607,0.04010234528260873,0.19908611262526726,-0.07766210866817369,0.03628532038198934,0.23142255658748215,0.05439470656534162,2015-2024,0.09699886612480868,0.021589526885001264,-0.011908035996842425,-0.026432535403900226,0.004347782263639743,0.03793585251437803,0.04896118570150887,53945.922363689024,251751.0633460919,129.58296371144692,392.97527189025124,2765.5921819044897,0.04826853732766975,0.038358208719381566,0.1937577738445424,0.2580612302305568
